target,EC_number,Protein_Name,Pfam_ID,UniProt_ID,Species,query_hmm,evalue,score
WP_011242523.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC48,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Fer4_10,5.63e-10,36.4
WP_011242523.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC50,Shigella flexneri,Fer4_10,5.63e-10,36.4
WP_011242523.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P20921,Proteus vulgaris,Fer4_10,5.63e-10,36.4
WP_011242523.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC49,Escherichia coli O157:H7,Fer4_10,5.63e-10,36.4
WP_011378437.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC47,Escherichia coli (strain K12),Fer4_10,2.03e-09,34.6
WP_011378437.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC48,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Fer4_10,2.03e-09,34.6
WP_011378437.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC50,Shigella flexneri,Fer4_10,2.03e-09,34.6
WP_011378437.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P20921,Proteus vulgaris,Fer4_10,2.03e-09,34.6
WP_011378437.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC49,Escherichia coli O157:H7,Fer4_10,2.03e-09,34.6
WP_011243298.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC47,Escherichia coli (strain K12),Fer4_10,3.68e-09,33.7
WP_011243298.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC48,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Fer4_10,3.68e-09,33.7
WP_011243298.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC50,Shigella flexneri,Fer4_10,3.68e-09,33.7
WP_011243298.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P20921,Proteus vulgaris,Fer4_10,3.68e-09,33.7
WP_011243298.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC49,Escherichia coli O157:H7,Fer4_10,3.68e-09,33.7
WP_011377549.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,4.01e-09,33.4
WP_011377549.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,4.01e-09,33.4
WP_011377549.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,4.01e-09,33.4
WP_011377549.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,4.01e-09,33.4
WP_011377549.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,4.01e-09,33.4
WP_011377549.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,4.01e-09,33.4
WP_011377549.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,4.01e-09,33.4
WP_011377549.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,4.01e-09,33.4
WP_011377549.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,4.01e-09,33.4
WP_011244273.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC47,Escherichia coli (strain K12),Fer4_10,6.21e-09,33.0
WP_011244273.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC48,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Fer4_10,6.21e-09,33.0
WP_011244273.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC50,Shigella flexneri,Fer4_10,6.21e-09,33.0
WP_011244273.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P20921,Proteus vulgaris,Fer4_10,6.21e-09,33.0
WP_011244273.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC49,Escherichia coli O157:H7,Fer4_10,6.21e-09,33.0
WP_011243037.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC47,Escherichia coli (strain K12),Fer4_10,9.09e-09,32.5
WP_011243037.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC48,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Fer4_10,9.09e-09,32.5
WP_011243037.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC50,Shigella flexneri,Fer4_10,9.09e-09,32.5
WP_011243037.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P20921,Proteus vulgaris,Fer4_10,9.09e-09,32.5
WP_011243037.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC49,Escherichia coli O157:H7,Fer4_10,9.09e-09,32.5
WP_011244829.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13183,P17596,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),Fer4_8,2.43e-08,31.7
WP_011244829.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13183,P08066,Bacillus subtilis (strain 168),Fer4_8,2.43e-08,31.7
WP_011244829.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13183,P9WN89,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Fer4_8,2.43e-08,31.7
WP_011244229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,3.57e-08,30.3
WP_011244229.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,3.57e-08,30.3
WP_011244229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,3.57e-08,30.3
WP_011244229.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,3.57e-08,30.3
WP_011244229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,3.57e-08,30.3
WP_011244229.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,3.57e-08,30.3
WP_011244229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,3.57e-08,30.3
WP_011244229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,3.57e-08,30.3
WP_011244229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,3.57e-08,30.3
WP_011377934.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,4.96e-08,29.8
WP_011377934.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,4.96e-08,29.8
WP_011377934.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,4.96e-08,29.8
WP_011377934.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,4.96e-08,29.8
WP_011377934.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,4.96e-08,29.8
WP_011377934.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,4.96e-08,29.8
WP_011377934.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,4.96e-08,29.8
WP_011377934.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,4.96e-08,29.8
WP_011377934.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,4.96e-08,29.8
WP_011242885.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,6.97e-08,29.3
WP_011242885.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,6.97e-08,29.3
WP_011242885.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,6.97e-08,29.3
WP_011242885.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,6.97e-08,29.3
WP_011242885.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,6.97e-08,29.3
WP_011242885.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,6.97e-08,29.3
WP_011242885.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,6.97e-08,29.3
WP_011242885.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,6.97e-08,29.3
WP_011242885.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,6.97e-08,29.3
WP_011242523.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13183,P17596,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),Fer4_8,7.97e-08,30.1
WP_011242523.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13183,P08066,Bacillus subtilis (strain 168),Fer4_8,7.97e-08,30.1
WP_011242523.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13183,P9WN89,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Fer4_8,7.97e-08,30.1
WP_011378298.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,8.93e-08,29.0
WP_011378298.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,8.93e-08,29.0
WP_011378298.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,8.93e-08,29.0
WP_011378298.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,8.93e-08,29.0
WP_011378298.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,8.93e-08,29.0
WP_011378298.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,8.93e-08,29.0
WP_011378298.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,8.93e-08,29.0
WP_011378298.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,8.93e-08,29.0
WP_011378298.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,8.93e-08,29.0
WP_011242908.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,1.68e-07,28.1
WP_011243298.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,P07014,Escherichia coli (strain K12),Fer4_17,1.93e-07,28.9
WP_011243298.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,Q4UN71,Rickettsia felis (strain ATCC VR-1525 / URRWXCal2),Fer4_17,1.93e-07,28.9
WP_011243298.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,Q8ZQU2,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),Fer4_17,1.93e-07,28.9
WP_011243298.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,P51053,Coxiella burnetii (strain RSA 493 / Nine Mile phase I),Fer4_17,1.93e-07,28.9
WP_011243298.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,Q1RGP3,Rickettsia bellii (strain RML369-C),Fer4_17,1.93e-07,28.9
WP_011243298.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,Q9ZEA1,Rickettsia prowazekii (strain Madrid E),Fer4_17,1.93e-07,28.9
WP_011243298.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,Q68XS0,Rickettsia typhi (strain ATCC VR-144 / Wilmington),Fer4_17,1.93e-07,28.9
WP_011243298.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,Q92JJ8,Rickettsia conorii (strain ATCC VR-613 / Malish 7),Fer4_17,1.93e-07,28.9
WP_011378517.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC47,Escherichia coli (strain K12),Fer4_10,2.36e-07,28.0
WP_011378517.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC48,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Fer4_10,2.36e-07,28.0
WP_011378517.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC50,Shigella flexneri,Fer4_10,2.36e-07,28.0
WP_011378517.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P20921,Proteus vulgaris,Fer4_10,2.36e-07,28.0
WP_011378517.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC49,Escherichia coli O157:H7,Fer4_10,2.36e-07,28.0
WP_011377912.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,3.82e-07,26.9
WP_011242552.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,7.12e-07,26.0
WP_011243397.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,7.28e-07,26.0
WP_011242603.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,1.04e-06,25.5
WP_011378061.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,2.11e-06,24.5
WP_011377457.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,2.22e-06,24.4
