EC_number	UniProt_ID	Protein_Name	Pfam_ID	Species
1.3.5.1	P17412	Fumarate reductase flavoprotein subunit	PF00890	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W)
1.3.5.1	P17412	Fumarate reductase flavoprotein subunit	PF02910	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W)
1.3.5.1	P17596	Fumarate reductase iron-sulfur subunit	PF13085	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W)
1.3.5.1	P17596	Fumarate reductase iron-sulfur subunit	PF13183	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W)
1.3.5.1	P08065	Succinate dehydrogenase flavoprotein subunit	PF00890	Bacillus subtilis (strain 168)
1.3.5.1	P08065	Succinate dehydrogenase flavoprotein subunit	PF02910	Bacillus subtilis (strain 168)
1.3.5.1	P08066	Succinate dehydrogenase iron-sulfur subunit	PF13085	Bacillus subtilis (strain 168)
1.3.5.1	P08066	Succinate dehydrogenase iron-sulfur subunit	PF13183	Bacillus subtilis (strain 168)
1.3.5.1	P0AC48	Fumarate reductase iron-sulfur subunit	PF13085	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)
1.3.5.1	P0AC48	Fumarate reductase iron-sulfur subunit	PF13237	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)
1.3.5.1	P0AC50	Fumarate reductase iron-sulfur subunit	PF13085	Shigella flexneri
1.3.5.1	P0AC50	Fumarate reductase iron-sulfur subunit	PF13237	Shigella flexneri
1.3.5.1	V3TQ67	Fumarate reductase flavoprotein subunit	PF00890	Serratia sp. (strain ATCC 39006)
1.3.5.1	V3TQ67	Fumarate reductase flavoprotein subunit	PF02910	Serratia sp. (strain ATCC 39006)
1.3.5.1	P20921	Fumarate reductase iron-sulfur subunit	PF13085	Proteus vulgaris
1.3.5.1	P20921	Fumarate reductase iron-sulfur subunit	PF13237	Proteus vulgaris
1.3.5.1	P0AC49	Fumarate reductase iron-sulfur subunit	PF13085	Escherichia coli O157:H7
1.3.5.1	P0AC49	Fumarate reductase iron-sulfur subunit	PF13237	Escherichia coli O157:H7
1.3.5.1	Q4UN71	Succinate dehydrogenase iron-sulfur subunit	PF13085	Rickettsia felis (strain ATCC VR-1525 / URRWXCal2)
1.3.5.1	Q4UN71	Succinate dehydrogenase iron-sulfur subunit	PF13534	Rickettsia felis (strain ATCC VR-1525 / URRWXCal2)
1.3.5.1	Q8ZQU2	Succinate dehydrogenase iron-sulfur subunit	PF13085	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
1.3.5.1	Q8ZQU2	Succinate dehydrogenase iron-sulfur subunit	PF13534	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
1.3.5.1	P51053	Succinate dehydrogenase iron-sulfur subunit	PF13085	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)
1.3.5.1	P51053	Succinate dehydrogenase iron-sulfur subunit	PF13534	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)
1.3.5.1	Q1RGP3	Succinate dehydrogenase iron-sulfur subunit	PF13085	Rickettsia bellii (strain RML369-C)
1.3.5.1	Q1RGP3	Succinate dehydrogenase iron-sulfur subunit	PF13534	Rickettsia bellii (strain RML369-C)
1.3.5.1	Q9ZEA1	Succinate dehydrogenase iron-sulfur subunit	PF13085	Rickettsia prowazekii (strain Madrid E)
1.3.5.1	Q9ZEA1	Succinate dehydrogenase iron-sulfur subunit	PF13534	Rickettsia prowazekii (strain Madrid E)
1.3.5.1	G4V4G6	Succinate dehydrogenase flavoprotein subunit	PF00890	Serratia sp. (strain ATCC 39006)
1.3.5.1	G4V4G6	Succinate dehydrogenase flavoprotein subunit	PF02910	Serratia sp. (strain ATCC 39006)
1.3.5.1	Q68XS0	Succinate dehydrogenase iron-sulfur subunit	PF13085	Rickettsia typhi (strain ATCC VR-144 / Wilmington)
1.3.5.1	Q68XS0	Succinate dehydrogenase iron-sulfur subunit	PF13534	Rickettsia typhi (strain ATCC VR-144 / Wilmington)
1.3.5.1	Q92JJ8	Succinate dehydrogenase iron-sulfur subunit	PF13085	Rickettsia conorii (strain ATCC VR-613 / Malish 7)
1.3.5.1	Q92JJ8	Succinate dehydrogenase iron-sulfur subunit	PF13534	Rickettsia conorii (strain ATCC VR-613 / Malish 7)
1.3.5.1	P44894	Fumarate reductase flavoprotein subunit	PF00890	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
1.3.5.1	P44894	Fumarate reductase flavoprotein subunit	PF02910	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
1.3.5.1	P9WN89	Fumarate reductase iron-sulfur subunit	PF13085	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.3.5.1	P9WN89	Fumarate reductase iron-sulfur subunit	PF13183	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.3.5.1	P9WN90	Fumarate reductase flavoprotein subunit	PF00890	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)
1.3.5.1	P9WN90	Fumarate reductase flavoprotein subunit	PF02910	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)
1.3.5.1	P9WN91	Fumarate reductase flavoprotein subunit	PF00890	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.3.5.1	P9WN91	Fumarate reductase flavoprotein subunit	PF02910	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
6.2.1.36	A0A0P8AYB2	Unknown	No Pfam	Porphyrobacter sp. HL-46
1.3.1.84	P26646	Probable acrylyl-CoA reductase AcuI	PF08240	Escherichia coli (strain K12)
1.3.1.84	P26646	Probable acrylyl-CoA reductase AcuI	PF00107	Escherichia coli (strain K12)
1.3.1.84	Q3J6K9	Acrylyl-CoA reductase AcuI	PF08240	Cereibacter sphaeroides (strain ATCC 17023 / DSM 158 / JCM 6121 / CCUG 31486 / LMG 2827 / NBRC 12203 / NCIMB 8253 / ATH 2.4.1.)
1.3.1.84	Q3J6K9	Acrylyl-CoA reductase AcuI	PF00107	Cereibacter sphaeroides (strain ATCC 17023 / DSM 158 / JCM 6121 / CCUG 31486 / LMG 2827 / NBRC 12203 / NCIMB 8253 / ATH 2.4.1.)
1.3.1.84	Q5LS56	Acrylyl-CoA reductase AcuI	PF08240	Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3)
1.3.1.84	Q5LS56	Acrylyl-CoA reductase AcuI	PF00107	Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3)
1.3.1.84	W8STS0	Unknown	PF08240	Escherichia coli
1.3.1.84	W8STS0	Unknown	PF00107	Escherichia coli
1.3.1.84	A0A011MU65	Unknown	PF08240	Candidatus Accumulibacter sp. SK-11
1.3.1.84	A0A011MU65	Unknown	PF00107	Candidatus Accumulibacter sp. SK-11
1.3.1.84	A0A011QQ95	Unknown	PF08240	Accumulibacter regalis
1.3.1.84	A0A011QQ95	Unknown	PF00107	Accumulibacter regalis
1.3.1.84	A0A075FA83	Unknown	PF08240	uncultured bacterium pBIO2079
1.3.1.84	A0A075FA83	Unknown	PF00107	uncultured bacterium pBIO2079
1.3.1.84	A0A075FBN4	Unknown	PF08240	uncultured bacterium pBIO2155
1.3.1.84	A0A075FBN4	Unknown	PF00107	uncultured bacterium pBIO2155
1.3.1.84	A0A080M4K5	Unknown	PF08240	Candidatus Accumulibacter cognatus
1.3.1.84	A0A080M4K5	Unknown	PF00107	Candidatus Accumulibacter cognatus
1.3.1.84	A0A086IEV2	Unknown	PF08240	Klebsiella pneumoniae
1.3.1.84	A0A086IEV2	Unknown	PF00107	Klebsiella pneumoniae
1.3.1.84	A0A087D151	Unknown	PF08240	Bifidobacterium pullorum subsp. saeculare DSM 6531 = LMG 14934
1.3.1.84	A0A087D151	Unknown	PF00107	Bifidobacterium pullorum subsp. saeculare DSM 6531 = LMG 14934
1.3.1.84	A0A0D1EJI5	Unknown	PF08240	Jannaschia aquimarina
1.3.1.84	A0A0D1EJI5	Unknown	PF00107	Jannaschia aquimarina
1.3.1.84	A0A0M9EJ66	Unknown	PF08240	Shimia sp. SK013
1.3.1.84	A0A0M9EJ66	Unknown	PF00107	Shimia sp. SK013
1.3.1.84	A0A0P1E3D3	Unknown	PF08240	Ruegeria atlantica
1.3.1.84	A0A0P1E3D3	Unknown	PF00107	Ruegeria atlantica
1.3.1.84	A0A0P1ETB0	Unknown	PF08240	Shimia marina
1.3.1.84	A0A0P1ETB0	Unknown	PF00107	Shimia marina
1.3.1.84	A0A0P1GJR3	Unknown	PF08240	Tritonibacter multivorans
1.3.1.84	A0A0P1GJR3	Unknown	PF00107	Tritonibacter multivorans
1.3.1.84	A0A0P1H922	Unknown	PF08240	Thalassovita mediterranea
1.3.1.84	A0A0P1H922	Unknown	PF00107	Thalassovita mediterranea
1.3.1.84	A0A0Q0JH92	Unknown	PF08240	Pseudoalteromonas sp. P1-26
1.3.1.84	A0A0Q0JH92	Unknown	PF00107	Pseudoalteromonas sp. P1-26
1.3.1.84	A0A128FFH4	Unknown	PF08240	Grimontia celer
1.3.1.84	A0A128FFH4	Unknown	PF00107	Grimontia celer
1.3.1.84	A0A128FKG7	Unknown	PF08240	Grimontia marina
1.3.1.84	A0A128FKG7	Unknown	PF00107	Grimontia marina
1.3.1.84	A0A142WSS2	Unknown	PF08240	Planctomyces sp. SH-PL14
1.3.1.84	A0A142WSS2	Unknown	PF00107	Planctomyces sp. SH-PL14
1.3.1.84	A0A1K0IPY6	Unknown	PF08240	Cupriavidus necator
1.3.1.84	A0A1K0IPY6	Unknown	PF00107	Cupriavidus necator
1.3.1.84	A0A1M4MV49	Unknown	PF08240	Donghicola eburneus
1.3.1.84	A0A1M4MV49	Unknown	PF00107	Donghicola eburneus
1.3.1.84	A0A1M5Z5E9	Unknown	PF08240	Vibrio aerogenes CECT 7868
1.3.1.84	A0A1M5Z5E9	Unknown	PF00107	Vibrio aerogenes CECT 7868
1.3.1.84	A0A1Q2HZQ4	Unknown	PF00107	Corynebacterium glaucum
