target,EC_number,Protein_Name,Pfam_ID,UniProt_ID,Species,query_hmm,evalue,score
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A841WH79,Nostoc sp. 2RC,FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A856MQG3,Brasilonema sennae CENA114,FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A939KUG9,Hormoscilla sp. GUM202,FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9D7VFN3,Nostoc sp. GBBB01,FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9Q5ZCJ0,Nostoc linckia z8,FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,K9WG01,Allocoleopsis franciscana PCC 7113,FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P73479,Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa),FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A1T4ZH39,Planktothrix sp. PCC 11201,FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A3M9ZCD7,Leptolyngbya sp. IPPAS B-1204,FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A7Z9BUF9,Planktothrix paucivesiculata PCC 9631,FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A920KSA3,Prochlorococcus sp,FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0M2PYM6,Prochlorothrix hollandica PCC 9006 = CALU 1027,FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A367QCR0,Nostoc minutum NIES-26,FAD_binding_2,1.68e-07,28.1
WP_011242908.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0NNH0,Okeania sp. SIO2C2,FAD_binding_2,1.68e-07,28.1
WP_011243298.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,A0A846SV15,Synechococcaceae cyanobacterium SM1_2_3,Fer4_17,1.93e-07,28.9
WP_011243298.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,A0A920GA37,Prochlorococcus sp,Fer4_17,1.93e-07,28.9
WP_011377912.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,A0A846SVX3,Synechococcaceae cyanobacterium SM1_2_3,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0D6AAC9,Geminocystis sp. NIES-3708,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6B3M7B8,Symploca sp. SIO2E9,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0KEF5,Symploca sp. SIO3C6,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A841WH79,Nostoc sp. 2RC,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A856MQG3,Brasilonema sennae CENA114,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A939KUG9,Hormoscilla sp. GUM202,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9D7VFN3,Nostoc sp. GBBB01,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9Q5ZCJ0,Nostoc linckia z8,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,K9WG01,Allocoleopsis franciscana PCC 7113,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P73479,Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa),FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A1T4ZH39,Planktothrix sp. PCC 11201,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A3M9ZCD7,Leptolyngbya sp. IPPAS B-1204,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A7Z9BUF9,Planktothrix paucivesiculata PCC 9631,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A920KSA3,Prochlorococcus sp,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0M2PYM6,Prochlorothrix hollandica PCC 9006 = CALU 1027,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A367QCR0,Nostoc minutum NIES-26,FAD_binding_2,3.82e-07,26.9
WP_011377912.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0NNH0,Okeania sp. SIO2C2,FAD_binding_2,3.82e-07,26.9
WP_011242552.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,A0A846SVX3,Synechococcaceae cyanobacterium SM1_2_3,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0D6AAC9,Geminocystis sp. NIES-3708,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6B3M7B8,Symploca sp. SIO2E9,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0KEF5,Symploca sp. SIO3C6,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A841WH79,Nostoc sp. 2RC,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A856MQG3,Brasilonema sennae CENA114,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A939KUG9,Hormoscilla sp. GUM202,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9D7VFN3,Nostoc sp. GBBB01,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9Q5ZCJ0,Nostoc linckia z8,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,K9WG01,Allocoleopsis franciscana PCC 7113,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P73479,Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa),FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A1T4ZH39,Planktothrix sp. PCC 11201,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A3M9ZCD7,Leptolyngbya sp. IPPAS B-1204,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A7Z9BUF9,Planktothrix paucivesiculata PCC 9631,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A920KSA3,Prochlorococcus sp,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0M2PYM6,Prochlorothrix hollandica PCC 9006 = CALU 1027,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A367QCR0,Nostoc minutum NIES-26,FAD_binding_2,7.12e-07,26.0
WP_011242552.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0NNH0,Okeania sp. SIO2C2,FAD_binding_2,7.12e-07,26.0
WP_011243397.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,A0A846SVX3,Synechococcaceae cyanobacterium SM1_2_3,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0D6AAC9,Geminocystis sp. NIES-3708,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6B3M7B8,Symploca sp. SIO2E9,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0KEF5,Symploca sp. SIO3C6,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A841WH79,Nostoc sp. 2RC,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A856MQG3,Brasilonema sennae CENA114,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A939KUG9,Hormoscilla sp. GUM202,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9D7VFN3,Nostoc sp. GBBB01,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9Q5ZCJ0,Nostoc linckia z8,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,K9WG01,Allocoleopsis franciscana PCC 7113,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P73479,Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa),FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A1T4ZH39,Planktothrix sp. PCC 11201,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A3M9ZCD7,Leptolyngbya sp. IPPAS B-1204,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A7Z9BUF9,Planktothrix paucivesiculata PCC 9631,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A920KSA3,Prochlorococcus sp,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0M2PYM6,Prochlorothrix hollandica PCC 9006 = CALU 1027,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A367QCR0,Nostoc minutum NIES-26,FAD_binding_2,7.28e-07,26.0
WP_011243397.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0NNH0,Okeania sp. SIO2C2,FAD_binding_2,7.28e-07,26.0
WP_011242537.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF00504,A0A6J4VNK4,uncultured Synechococcales cyanobacterium,Chloroa_b-bind,7.29e-07,27.1
WP_011242603.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,A0A846SVX3,Synechococcaceae cyanobacterium SM1_2_3,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0D6AAC9,Geminocystis sp. NIES-3708,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6B3M7B8,Symploca sp. SIO2E9,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0KEF5,Symploca sp. SIO3C6,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A841WH79,Nostoc sp. 2RC,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A856MQG3,Brasilonema sennae CENA114,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A939KUG9,Hormoscilla sp. GUM202,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9D7VFN3,Nostoc sp. GBBB01,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9Q5ZCJ0,Nostoc linckia z8,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,K9WG01,Allocoleopsis franciscana PCC 7113,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P73479,Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa),FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A1T4ZH39,Planktothrix sp. PCC 11201,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A3M9ZCD7,Leptolyngbya sp. IPPAS B-1204,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A7Z9BUF9,Planktothrix paucivesiculata PCC 9631,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A920KSA3,Prochlorococcus sp,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0M2PYM6,Prochlorothrix hollandica PCC 9006 = CALU 1027,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A367QCR0,Nostoc minutum NIES-26,FAD_binding_2,1.04e-06,25.5
WP_011242603.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0NNH0,Okeania sp. SIO2C2,FAD_binding_2,1.04e-06,25.5
WP_011378061.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,A0A846SVX3,Synechococcaceae cyanobacterium SM1_2_3,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0D6AAC9,Geminocystis sp. NIES-3708,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6B3M7B8,Symploca sp. SIO2E9,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0KEF5,Symploca sp. SIO3C6,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A841WH79,Nostoc sp. 2RC,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A856MQG3,Brasilonema sennae CENA114,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A939KUG9,Hormoscilla sp. GUM202,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9D7VFN3,Nostoc sp. GBBB01,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9Q5ZCJ0,Nostoc linckia z8,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,K9WG01,Allocoleopsis franciscana PCC 7113,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P73479,Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa),FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A1T4ZH39,Planktothrix sp. PCC 11201,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A3M9ZCD7,Leptolyngbya sp. IPPAS B-1204,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A7Z9BUF9,Planktothrix paucivesiculata PCC 9631,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A920KSA3,Prochlorococcus sp,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0M2PYM6,Prochlorothrix hollandica PCC 9006 = CALU 1027,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A367QCR0,Nostoc minutum NIES-26,FAD_binding_2,2.11e-06,24.5
WP_011378061.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0NNH0,Okeania sp. SIO2C2,FAD_binding_2,2.11e-06,24.5
WP_011377457.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,A0A846SVX3,Synechococcaceae cyanobacterium SM1_2_3,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0D6AAC9,Geminocystis sp. NIES-3708,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6B3M7B8,Symploca sp. SIO2E9,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0KEF5,Symploca sp. SIO3C6,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A841WH79,Nostoc sp. 2RC,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A856MQG3,Brasilonema sennae CENA114,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A939KUG9,Hormoscilla sp. GUM202,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9D7VFN3,Nostoc sp. GBBB01,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9Q5ZCJ0,Nostoc linckia z8,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,K9WG01,Allocoleopsis franciscana PCC 7113,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P73479,Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa),FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A1T4ZH39,Planktothrix sp. PCC 11201,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A3M9ZCD7,Leptolyngbya sp. IPPAS B-1204,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A7Z9BUF9,Planktothrix paucivesiculata PCC 9631,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A920KSA3,Prochlorococcus sp,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0M2PYM6,Prochlorothrix hollandica PCC 9006 = CALU 1027,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A367QCR0,Nostoc minutum NIES-26,FAD_binding_2,2.22e-06,24.4
WP_011377457.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0NNH0,Okeania sp. SIO2C2,FAD_binding_2,2.22e-06,24.4
WP_011378437.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13183,A0A6J4VNK4,uncultured Synechococcales cyanobacterium,Fer4_8,2.52e-06,25.3
WP_011378437.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13183,G5J171,Crocosphaera watsonii WH 0003,Fer4_8,2.52e-06,25.3
WP_011378437.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13183,Q7NCN4,Gloeobacter violaceus (strain ATCC 29082 / PCC 7421),Fer4_8,2.52e-06,25.3
WP_011378437.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13183,U5QBN3,Gloeobacter kilaueensis (strain ATCC BAA-2537 / CCAP 1431/1 / ULC 316 / JS1),Fer4_8,2.52e-06,25.3
WP_011378437.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13183,A0A0M2PSI7,Prochlorothrix hollandica PCC 9006 = CALU 1027,Fer4_8,2.52e-06,25.3
WP_011243324.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,A0A846SVX3,Synechococcaceae cyanobacterium SM1_2_3,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0D6AAC9,Geminocystis sp. NIES-3708,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6B3M7B8,Symploca sp. SIO2E9,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0KEF5,Symploca sp. SIO3C6,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A841WH79,Nostoc sp. 2RC,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A856MQG3,Brasilonema sennae CENA114,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A939KUG9,Hormoscilla sp. GUM202,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9D7VFN3,Nostoc sp. GBBB01,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A9Q5ZCJ0,Nostoc linckia z8,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,K9WG01,Allocoleopsis franciscana PCC 7113,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P73479,Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa),FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A1T4ZH39,Planktothrix sp. PCC 11201,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A3M9ZCD7,Leptolyngbya sp. IPPAS B-1204,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A7Z9BUF9,Planktothrix paucivesiculata PCC 9631,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A920KSA3,Prochlorococcus sp,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0M2PYM6,Prochlorothrix hollandica PCC 9006 = CALU 1027,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A367QCR0,Nostoc minutum NIES-26,FAD_binding_2,3.07e-06,23.9
WP_011243324.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0NNH0,Okeania sp. SIO2C2,FAD_binding_2,3.07e-06,23.9
WP_407830100.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,A0A846SVX3,Synechococcaceae cyanobacterium SM1_2_3,FAD_binding_2,3.6e-06,23.7
WP_407830100.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A0D6AAC9,Geminocystis sp. NIES-3708,FAD_binding_2,3.6e-06,23.7
WP_407830100.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6B3M7B8,Symploca sp. SIO2E9,FAD_binding_2,3.6e-06,23.7
WP_407830100.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A6P0KEF5,Symploca sp. SIO3C6,FAD_binding_2,3.6e-06,23.7
WP_407830100.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A841WH79,Nostoc sp. 2RC,FAD_binding_2,3.6e-06,23.7
WP_407830100.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,A0A856MQG3,Brasilonema sennae CENA114,FAD_binding_2,3.6e-06,23.7
